-10348.0	0
-10347.0	3
-10346.0	0
-10341.0	1
-10340.0	1
-10339.0	0
-10336.0	1
-10335.0	0
-10334.0	4
-10333.0	1
-10332.0	1
-10331.0	2
-10330.0	0
-10325.0	1
-10324.0	1
-10323.0	0
-10322.0	3
-10321.0	2
-10320.0	2
-10319.0	0
-10317.0	1
-10316.0	0
-10315.0	1
-10314.0	1
-10313.0	1
-10312.0	0
-10310.0	1
-10309.0	0
-10308.0	1
-10307.0	0
-10305.0	1
-10304.0	1
-10303.0	0
-10301.0	1
-10300.0	0
-10296.0	1
-10295.0	0
-10294.0	2
-10293.0	1
-10292.0	0
-10290.0	1
-10289.0	0
-10288.0	4
-10287.0	1
-10286.0	0
-10285.0	1
-10284.0	0
-10283.0	3
-10282.0	0
-10281.0	2
-10280.0	1
-10279.0	0
-10278.0	2
-10277.0	1
-10276.0	0
-10273.0	2
-10272.0	0
-10270.0	1
-10269.0	0
-10266.0	1
-10265.0	0
-10250.0	1
-10249.0	2
-10248.0	0
-10245.0	2
-10244.0	0
-10242.0	2
-10241.0	0
-10239.0	1
-10238.0	0
-10235.0	4
-10234.0	1
-10233.0	0
-10231.0	1
-10230.0	1
-10229.0	1
-10228.0	0
-10226.0	1
-10225.0	1
-10224.0	0
-10222.0	2
-10221.0	0
-10220.0	1
-10219.0	0
-10217.0	2
-10216.0	1
-10215.0	0
-10213.0	2
-10212.0	2
-10211.0	2
-10210.0	1
-10209.0	0
-10203.0	1
-10202.0	1
-10201.0	1
-10200.0	3
-10199.0	3
-10198.0	2
-10197.0	0
-10196.0	1
-10195.0	2
-10194.0	0
-10193.0	2
-10192.0	1
-10191.0	1
-10190.0	0
-10188.0	3
-10187.0	0
-10185.0	1
-10184.0	0
-10182.0	2
-10181.0	0
-10178.0	3
-10177.0	0
-10176.0	2
-10175.0	0
-10173.0	3
-10172.0	0
-10171.0	3
-10170.0	1
-10169.0	1
-10168.0	2
-10167.0	0
-10166.0	2
-10165.0	1
-10164.0	1
-10163.0	2
-10162.0	0
-10161.0	3
-10160.0	1
-10159.0	0
-10158.0	1
-10157.0	0
-10156.0	1
-10155.0	2
-10154.0	2
-10153.0	4
-10152.0	2
-10151.0	2
-10150.0	1
-10149.0	1
-10148.0	3
-10147.0	2
-10146.0	2
-10145.0	1
-10144.0	0
-10143.0	1
-10142.0	2
-10141.0	2
-10140.0	2
-10139.0	2
-10138.0	1
-10137.0	2
-10136.0	2
-10135.0	0
-10134.0	3
-10133.0	2
-10132.0	1
-10131.0	2
-10130.0	3
-10129.0	3
-10128.0	1
-10127.0	1
-10126.0	0
-10125.0	2
-10124.0	1
-10123.0	2
-10122.0	0
-10121.0	2
-10120.0	3
-10119.0	2
-10118.0	3
-10117.0	1
-10116.0	2
-10115.0	2
-10114.0	1
-10113.0	0
-10112.0	1
-10111.0	1
-10110.0	2
-10109.0	3
-10108.0	5
-10107.0	2
-10106.0	0
-10105.0	2
-10104.0	2
-10103.0	0
-10102.0	1
-10101.0	2
-10100.0	2
-10099.0	4
-10098.0	1
-10097.0	1
-10096.0	1
-10095.0	0
-10094.0	1
-10093.0	0
-10092.0	2
-10091.0	1
-10090.0	1
-10089.0	2
-10088.0	1
-10087.0	3
-10086.0	4
-10085.0	3
-10084.0	2
-10083.0	0
-10082.0	6
-10081.0	3
-10080.0	2
-10079.0	2
-10078.0	2
-10077.0	2
-10076.0	1
-10075.0	3
-10074.0	2
-10073.0	0
-10070.0	1
-10069.0	0
-10068.0	1
-10067.0	0
-10065.0	1
-10064.0	1
-10063.0	0
-10062.0	4
-10061.0	1
-10060.0	2
-10059.0	5
-10058.0	1
-10057.0	1
-10056.0	2
-10055.0	1
-10054.0	1
-10053.0	2
-10052.0	2
-10051.0	3
-10050.0	1
-10049.0	1
-10048.0	3
-10047.0	3
-10046.0	3
-10045.0	1
-10044.0	3
-10043.0	0
-10042.0	1
-10041.0	2
-10040.0	4
-10039.0	1
-10038.0	1
-10037.0	1
-10036.0	2
-10035.0	0
-10034.0	2
-10033.0	4
-10032.0	3
-10031.0	3
-10030.0	2
-10029.0	2
-10028.0	3
-10027.0	2
-10026.0	3
-10025.0	1
-10024.0	1
-10023.0	5
-10022.0	4
-10021.0	0
-10020.0	1
-10019.0	3
-10018.0	0
-10017.0	3
-10016.0	1
-10015.0	0
-10014.0	1
-10013.0	0
-10012.0	2
-10011.0	0
-10008.0	3
-10007.0	2
-10006.0	2
-10005.0	2
-10004.0	1
-10003.0	0
-10002.0	2
-10001.0	3
-10000.0	5
-9999.0	0
-9998.0	5
-9997.0	1
-9996.0	3
-9995.0	1
-9994.0	3
-9993.0	1
-9992.0	1
-9991.0	3
-9990.0	4
-9989.0	3
-9988.0	6
-9987.0	3
-9986.0	2
-9985.0	2
-9984.0	3
-9983.0	2
-9982.0	3
-9981.0	3
-9980.0	3
-9979.0	1
-9978.0	6
-9977.0	1
-9976.0	1
-9975.0	3
-9974.0	5
-9973.0	1
-9972.0	2
-9971.0	2
-9970.0	3
-9969.0	3
-9968.0	2
-9967.0	3
-9966.0	2
-9965.0	3
-9964.0	4
-9963.0	4
-9962.0	3
-9961.0	2
-9960.0	4
-9959.0	0
-9958.0	4
-9957.0	1
-9956.0	1
-9955.0	3
-9954.0	0
-9953.0	3
-9952.0	4
-9951.0	4
-9950.0	3
-9949.0	1
-9948.0	2
-9947.0	2
-9946.0	2
-9945.0	1
-9944.0	1
-9943.0	1
-9942.0	3
-9941.0	3
-9940.0	4
-9939.0	6
-9938.0	3
-9937.0	2
-9936.0	6
-9935.0	3
-9934.0	2
-9933.0	2
-9932.0	3
-9931.0	2
-9930.0	4
-9929.0	4
-9928.0	6
-9927.0	4
-9926.0	3
-9925.0	1
-9924.0	5
-9923.0	0
-9922.0	1
-9921.0	1
-9920.0	4
-9919.0	3
-9918.0	2
-9917.0	1
-9916.0	5
-9915.0	6
-9914.0	3
-9913.0	3
-9912.0	1
-9911.0	2
-9910.0	2
-9909.0	3
-9908.0	3
-9907.0	1
-9906.0	3
-9905.0	5
-9904.0	4
-9903.0	1
-9902.0	5
-9901.0	4
-9900.0	3
-9899.0	2
-9898.0	5
-9897.0	1
-9896.0	6
-9895.0	6
-9894.0	3
-9893.0	3
-9892.0	1
-9891.0	7
-9890.0	2
-9889.0	2
-9888.0	5
-9887.0	2
-9886.0	3
-9885.0	3
-9884.0	2
-9883.0	4
-9882.0	5
-9881.0	1
-9880.0	3
-9879.0	2
-9878.0	3
-9877.0	4
-9876.0	1
-9875.0	2
-9874.0	3
-9873.0	5
-9872.0	2
-9871.0	3
-9870.0	4
-9869.0	2
-9868.0	0
-9867.0	5
-9866.0	2
-9865.0	4
-9864.0	2
-9863.0	2
-9862.0	0
-9861.0	1
-9860.0	2
-9859.0	2
-9858.0	3
-9857.0	5
-9856.0	1
-9855.0	0
-9854.0	5
-9853.0	4
-9852.0	3
-9851.0	7
-9850.0	3
-9849.0	4
-9848.0	2
-9847.0	7
-9846.0	2
-9845.0	1
-9844.0	1
-9843.0	3
-9842.0	3
-9841.0	3
-9840.0	4
-9839.0	2
-9838.0	0
-9836.0	2
-9835.0	5
-9834.0	3
-9833.0	2
-9832.0	2
-9831.0	3
-9830.0	2
-9829.0	2
-9828.0	2
-9827.0	2
-9826.0	9
-9825.0	0
-9824.0	3
-9823.0	2
-9822.0	2
-9821.0	3
-9820.0	6
-9819.0	1
-9818.0	4
-9817.0	3
-9816.0	2
-9815.0	1
-9814.0	7
-9813.0	3
-9812.0	3
-9811.0	3
-9810.0	6
-9809.0	4
-9808.0	3
-9807.0	0
-9806.0	7
-9805.0	5
-9804.0	4
-9803.0	1
-9802.0	3
-9801.0	1
-9800.0	5
-9799.0	4
-9798.0	3
-9797.0	2
-9796.0	3
-9795.0	2
-9794.0	2
-9793.0	1
-9792.0	1
-9791.0	7
-9790.0	0
-9789.0	7
-9788.0	3
-9787.0	3
-9786.0	1
-9785.0	3
-9784.0	2
-9783.0	3
-9782.0	4
-9781.0	4
-9780.0	8
-9779.0	4
-9778.0	2
-9777.0	3
-9776.0	3
-9775.0	5
-9774.0	2
-9773.0	4
-9772.0	3
-9771.0	5
-9770.0	2
-9769.0	2
-9768.0	4
-9767.0	2
-9766.0	4
-9765.0	1
-9764.0	8
-9763.0	5
-9762.0	4
-9761.0	4
-9760.0	5
-9759.0	2
-9758.0	7
-9757.0	1
-9756.0	2
-9755.0	5
-9754.0	3
-9753.0	3
-9752.0	6
-9751.0	4
-9750.0	5
-9749.0	4
-9748.0	5
-9747.0	4
-9746.0	7
-9745.0	2
-9744.0	2
-9743.0	7
-9742.0	2
-9741.0	4
-9740.0	5
-9739.0	3
-9738.0	6
-9737.0	3
-9736.0	6
-9735.0	2
-9734.0	2
-9733.0	3
-9732.0	2
-9731.0	5
-9730.0	5
-9729.0	3
-9728.0	2
-9727.0	1
-9726.0	10
-9725.0	6
-9724.0	3
-9723.0	6
-9722.0	3
-9721.0	12
-9720.0	8
-9719.0	5
-9718.0	4
-9717.0	3
-9716.0	4
-9715.0	10
-9714.0	3
-9713.0	6
-9712.0	4
-9711.0	7
-9710.0	6
-9709.0	10
-9708.0	4
-9707.0	11
-9706.0	5
-9705.0	7
-9704.0	5
-9703.0	5
-9702.0	2
-9701.0	3
-9700.0	7
-9699.0	6
-9698.0	7
-9697.0	5
-9696.0	6
-9695.0	7
-9694.0	4
-9693.0	9
-9692.0	5
-9691.0	6
-9690.0	3
-9689.0	7
-9688.0	4
-9687.0	6
-9686.0	7
-9685.0	8
-9684.0	6
-9683.0	7
-9682.0	6
-9681.0	6
-9680.0	3
-9679.0	7
-9678.0	13
-9677.0	6
-9676.0	2
-9675.0	1
-9674.0	4
-9673.0	4
-9672.0	5
-9671.0	5
-9670.0	5
-9669.0	6
-9668.0	4
-9667.0	6
-9666.0	3
-9665.0	7
-9664.0	11
-9663.0	9
-9662.0	12
-9661.0	5
-9660.0	3
-9659.0	4
-9658.0	6
-9657.0	5
-9656.0	8
-9655.0	5
-9654.0	6
-9653.0	6
-9652.0	4
-9651.0	10
-9650.0	7
-9649.0	3
-9648.0	9
-9647.0	3
-9646.0	3
-9645.0	5
-9644.0	3
-9643.0	4
-9642.0	5
-9641.0	3
-9640.0	10
-9639.0	4
-9638.0	6
-9637.0	3
-9636.0	6
-9635.0	4
-9634.0	6
-9633.0	8
-9632.0	10
-9631.0	9
-9630.0	7
-9629.0	5
-9628.0	5
-9627.0	5
-9626.0	7
-9625.0	7
-9624.0	9
-9623.0	4
-9622.0	5
-9621.0	8
-9620.0	11
-9619.0	6
-9618.0	5
-9617.0	6
-9616.0	6
-9615.0	11
-9614.0	6
-9613.0	9
-9612.0	6
-9611.0	4
-9610.0	8
-9609.0	7
-9608.0	10
-9607.0	7
-9606.0	6
-9605.0	7
-9604.0	8
-9603.0	10
-9602.0	9
-9601.0	8
-9600.0	7
-9599.0	7
-9598.0	4
-9597.0	7
-9596.0	5
-9595.0	8
-9594.0	5
-9593.0	8
-9592.0	8
-9591.0	9
-9590.0	7
-9589.0	6
-9588.0	7
-9587.0	7
-9586.0	4
-9585.0	7
-9584.0	7
-9583.0	2
-9582.0	3
-9581.0	11
-9580.0	5
-9579.0	12
-9578.0	8
-9577.0	9
-9576.0	11
-9575.0	5
-9574.0	4
-9573.0	6
-9572.0	7
-9571.0	5
-9570.0	6
-9569.0	4
-9568.0	8
-9567.0	7
-9566.0	5
-9565.0	2
-9564.0	1
-9563.0	7
-9562.0	5
-9561.0	10
-9560.0	7
-9559.0	5
-9558.0	9
-9557.0	7
-9556.0	10
-9555.0	10
-9554.0	6
-9553.0	6
-9552.0	5
-9551.0	9
-9550.0	7
-9549.0	6
-9548.0	7
-9547.0	5
-9546.0	10
-9545.0	6
-9544.0	9
-9543.0	4
-9542.0	12
-9541.0	4
-9540.0	10
-9539.0	3
-9538.0	8
-9537.0	9
-9536.0	8
-9535.0	8
-9534.0	5
-9533.0	7
-9532.0	5
-9531.0	5
-9530.0	9
-9529.0	4
-9528.0	6
-9527.0	8
-9526.0	6
-9525.0	7
-9524.0	4
-9523.0	6
-9522.0	4
-9521.0	4
-9520.0	9
-9519.0	11
-9518.0	8
-9517.0	12
-9516.0	5
-9515.0	10
-9514.0	10
-9513.0	4
-9512.0	5
-9511.0	7
-9510.0	4
-9509.0	7
-9508.0	7
-9507.0	6
-9506.0	7
-9505.0	7
-9504.0	8
-9503.0	4
-9502.0	10
-9501.0	9
-9500.0	13
-9499.0	4
-9498.0	10
-9497.0	6
-9496.0	5
-9495.0	7
-9494.0	6
-9493.0	6
-9492.0	7
-9491.0	9
-9490.0	7
-9489.0	7
-9488.0	7
-9487.0	8
-9486.0	5
-9485.0	9
-9484.0	9
-9483.0	5
-9482.0	7
-9481.0	3
-9480.0	2
-9479.0	8
-9478.0	20
-9477.0	8
-9476.0	11
-9475.0	9
-9474.0	8
-9473.0	6
-9472.0	12
-9471.0	9
-9470.0	5
-9469.0	6
-9468.0	6
-9467.0	8
-9466.0	14
-9465.0	8
-9464.0	10
-9463.0	14
-9462.0	9
-9461.0	9
-9460.0	10
-9459.0	7
-9458.0	8
-9457.0	9
-9456.0	5
-9455.0	8
-9454.0	4
-9453.0	9
-9452.0	11
-9451.0	9
-9450.0	6
-9449.0	11
-9448.0	8
-9447.0	8
-9446.0	5
-9445.0	3
-9444.0	7
-9443.0	2
-9442.0	6
-9441.0	13
-9440.0	12
-9439.0	10
-9438.0	11
-9437.0	10
-9436.0	4
-9435.0	13
-9434.0	7
-9433.0	11
-9432.0	9
-9431.0	6
-9430.0	11
-9429.0	5
-9428.0	14
-9427.0	12
-9426.0	9
-9425.0	7
-9424.0	5
-9423.0	6
-9422.0	7
-9421.0	4
-9420.0	6
-9419.0	4
-9418.0	12
-9417.0	4
-9416.0	11
-9415.0	8
-9414.0	11
-9413.0	4
-9412.0	14
-9411.0	11
-9410.0	9
-9409.0	5
-9408.0	8
-9407.0	10
-9406.0	11
-9405.0	14
-9404.0	10
-9403.0	12
-9402.0	11
-9401.0	10
-9400.0	16
-9399.0	12
-9398.0	9
-9397.0	14
-9396.0	13
-9395.0	8
-9394.0	9
-9393.0	12
-9392.0	12
-9391.0	12
-9390.0	7
-9389.0	6
-9388.0	10
-9387.0	6
-9386.0	13
-9385.0	11
-9384.0	6
-9383.0	10
-9382.0	13
-9381.0	14
-9380.0	11
-9379.0	10
-9378.0	13
-9377.0	9
-9376.0	8
-9375.0	11
-9374.0	8
-9373.0	7
-9372.0	8
-9371.0	13
-9370.0	13
-9369.0	10
-9368.0	18
-9367.0	7
-9366.0	11
-9365.0	8
-9364.0	9
-9363.0	3
-9362.0	7
-9361.0	5
-9360.0	9
-9359.0	11
-9358.0	13
-9357.0	11
-9356.0	12
-9355.0	6
-9354.0	7
-9353.0	10
-9352.0	9
-9351.0	5
-9350.0	13
-9349.0	9
-9348.0	12
-9347.0	7
-9346.0	5
-9345.0	5
-9344.0	13
-9343.0	9
-9342.0	10
-9341.0	9
-9340.0	7
-9339.0	11
-9338.0	14
-9337.0	15
-9336.0	6
-9335.0	9
-9334.0	11
-9333.0	15
-9332.0	12
-9331.0	19
-9330.0	8
-9329.0	11
-9328.0	5
-9327.0	8
-9326.0	12
-9325.0	7
-9324.0	6
-9323.0	12
-9322.0	13
-9321.0	10
-9320.0	8
-9319.0	5
-9318.0	9
-9317.0	11
-9316.0	11
-9315.0	12
-9314.0	13
-9313.0	10
-9312.0	9
-9311.0	8
-9310.0	12
-9309.0	16
-9308.0	16
-9307.0	12
-9306.0	8
-9305.0	5
-9304.0	9
-9303.0	13
-9302.0	14
-9301.0	8
-9300.0	15
-9299.0	11
-9298.0	6
-9297.0	13
-9296.0	17
-9295.0	14
-9294.0	16
-9293.0	8
-9292.0	11
-9291.0	13
-9290.0	10
-9289.0	11
-9288.0	9
-9287.0	13
-9286.0	14
-9285.0	13
-9284.0	10
-9283.0	13
-9282.0	17
-9281.0	8
-9280.0	12
-9279.0	12
-9278.0	10
-9277.0	15
-9276.0	13
-9275.0	9
-9274.0	11
-9273.0	15
-9272.0	5
-9271.0	13
-9270.0	15
-9269.0	10
-9268.0	9
-9267.0	16
-9266.0	17
-9265.0	16
-9264.0	17
-9263.0	12
-9262.0	8
-9261.0	12
-9260.0	16
-9259.0	21
-9258.0	13
-9257.0	12
-9256.0	9
-9255.0	16
-9254.0	18
-9253.0	10
-9252.0	15
-9251.0	11
-9250.0	18
-9249.0	19
-9248.0	14
-9247.0	21
-9246.0	18
-9245.0	20
-9244.0	19
-9243.0	17
-9242.0	17
-9241.0	26
-9240.0	24
-9239.0	12
-9238.0	20
-9237.0	28
-9236.0	20
-9235.0	20
-9234.0	22
-9233.0	18
-9232.0	14
-9231.0	16
-9230.0	15
-9229.0	13
-9228.0	22
-9227.0	12
-9226.0	19
-9225.0	11
-9224.0	30
-9223.0	12
-9222.0	14
-9221.0	15
-9220.0	15
-9219.0	23
-9218.0	23
-9217.0	20
-9216.0	20
-9215.0	30
-9214.0	17
-9213.0	26
-9212.0	22
-9211.0	16
-9210.0	23
-9209.0	23
-9208.0	17
-9207.0	24
-9206.0	20
-9205.0	18
-9204.0	28
-9203.0	20
-9202.0	19
-9201.0	29
-9200.0	31
-9199.0	30
-9198.0	22
-9197.0	22
-9196.0	22
-9195.0	28
-9194.0	22
-9193.0	31
-9192.0	26
-9191.0	28
-9190.0	32
-9189.0	22
-9188.0	25
-9187.0	13
-9186.0	30
-9185.0	21
-9184.0	23
-9183.0	22
-9182.0	22
-9181.0	16
-9180.0	16
-9179.0	23
-9178.0	20
-9177.0	28
-9176.0	20
-9175.0	29
-9174.0	25
-9173.0	16
-9172.0	13
-9171.0	18
-9170.0	19
-9169.0	21
-9168.0	27
-9167.0	18
-9166.0	20
-9165.0	21
-9164.0	23
-9163.0	20
-9162.0	22
-9161.0	19
-9160.0	19
-9159.0	17
-9158.0	18
-9157.0	20
-9156.0	20
-9155.0	18
-9154.0	20
-9153.0	13
-9152.0	16
-9151.0	22
-9150.0	17
-9149.0	23
-9148.0	17
-9147.0	15
-9146.0	16
-9145.0	22
-9144.0	20
-9143.0	23
-9142.0	18
-9141.0	15
-9140.0	19
-9139.0	13
-9138.0	18
-9137.0	17
-9136.0	24
-9135.0	18
-9134.0	18
-9133.0	20
-9132.0	14
-9131.0	14
-9130.0	13
-9129.0	22
-9128.0	20
-9127.0	13
-9126.0	15
-9125.0	20
-9124.0	16
-9123.0	25
-9122.0	16
-9121.0	13
-9120.0	19
-9119.0	14
-9118.0	20
-9117.0	23
-9116.0	16
-9115.0	16
-9114.0	20
-9113.0	20
-9112.0	15
-9111.0	15
-9110.0	10
-9109.0	23
-9108.0	15
-9107.0	17
-9106.0	21
-9105.0	16
-9104.0	26
-9103.0	25
-9102.0	21
-9101.0	22
-9100.0	22
-9099.0	25
-9098.0	12
-9097.0	25
-9096.0	25
-9095.0	18
-9094.0	17
-9093.0	15
-9092.0	19
-9091.0	17
-9090.0	28
-9089.0	21
-9088.0	18
-9087.0	19
-9086.0	15
-9085.0	26
-9084.0	20
-9083.0	13
-9082.0	17
-9081.0	15
-9080.0	21
-9079.0	22
-9078.0	15
-9077.0	19
-9076.0	15
-9075.0	25
-9074.0	18
-9073.0	21
-9072.0	23
-9071.0	28
-9070.0	25
-9069.0	19
-9068.0	15
-9067.0	16
-9066.0	17
-9065.0	14
-9064.0	27
-9063.0	28
-9062.0	22
-9061.0	18
-9060.0	16
-9059.0	12
-9058.0	19
-9057.0	17
-9056.0	21
-9055.0	19
-9054.0	19
-9053.0	22
-9052.0	20
-9051.0	26
-9050.0	20
-9049.0	13
-9048.0	25
-9047.0	17
-9046.0	12
-9045.0	31
-9044.0	24
-9043.0	20
-9042.0	19
-9041.0	11
-9040.0	26
-9039.0	21
-9038.0	26
-9037.0	24
-9036.0	23
-9035.0	21
-9034.0	25
-9033.0	17
-9032.0	22
-9031.0	26
-9030.0	23
-9029.0	19
-9028.0	19
-9027.0	19
-9026.0	15
-9025.0	16
-9024.0	21
-9023.0	20
-9022.0	17
-9021.0	13
-9020.0	20
-9019.0	16
-9018.0	25
-9017.0	21
-9016.0	22
-9015.0	23
-9014.0	30
-9013.0	16
-9012.0	19
-9011.0	18
-9010.0	30
-9009.0	22
-9008.0	17
-9007.0	26
-9006.0	24
-9005.0	21
-9004.0	25
-9003.0	26
-9002.0	41
-9001.0	32
-9000.0	29
-8999.0	29
-8998.0	20
-8997.0	21
-8996.0	30
-8995.0	31
-8994.0	25
-8993.0	22
-8992.0	25
-8991.0	20
-8990.0	24
-8989.0	22
-8988.0	21
-8987.0	22
-8986.0	16
-8985.0	24
-8984.0	17
-8983.0	22
-8982.0	19
-8981.0	24
-8980.0	25
-8979.0	16
-8978.0	19
-8977.0	24
-8976.0	19
-8975.0	14
-8974.0	17
-8973.0	13
-8972.0	21
-8971.0	24
-8970.0	15
-8969.0	20
-8968.0	16
-8967.0	14
-8966.0	17
-8965.0	20
-8964.0	16
-8963.0	22
-8962.0	20
-8961.0	17
-8960.0	26
-8959.0	21
-8958.0	24
-8957.0	21
-8956.0	29
-8955.0	31
-8954.0	16
-8953.0	21
-8952.0	24
-8951.0	24
-8950.0	19
-8949.0	23
-8948.0	29
-8947.0	21
-8946.0	27
-8945.0	24
-8944.0	25
-8943.0	13
-8942.0	25
-8941.0	23
-8940.0	26
-8939.0	20
-8938.0	20
-8937.0	27
-8936.0	21
-8935.0	18
-8934.0	19
-8933.0	24
-8932.0	18
-8931.0	30
-8930.0	24
-8929.0	28
-8928.0	22
-8927.0	22
-8926.0	17
-8925.0	19
-8924.0	21
-8923.0	18
-8922.0	17
-8921.0	33
-8920.0	24
-8919.0	22
-8918.0	26
-8917.0	26
-8916.0	26
-8915.0	21
-8914.0	30
-8913.0	22
-8912.0	19
-8911.0	20
-8910.0	19
-8909.0	30
-8908.0	17
-8907.0	28
-8906.0	16
-8905.0	30
-8904.0	19
-8903.0	25
-8902.0	25
-8901.0	27
-8900.0	27
-8899.0	18
-8898.0	25
-8897.0	16
-8896.0	21
-8895.0	26
-8894.0	24
-8893.0	21
-8892.0	29
-8891.0	13
-8890.0	29
-8889.0	29
-8888.0	25
-8887.0	20
-8886.0	22
-8885.0	16
-8884.0	20
-8883.0	21
-8882.0	26
-8881.0	18
-8880.0	22
-8879.0	26
-8878.0	25
-8877.0	21
-8876.0	26
-8875.0	24
-8874.0	30
-8873.0	22
-8872.0	30
-8871.0	28
-8870.0	21
-8869.0	20
-8868.0	33
-8867.0	17
-8866.0	26
-8865.0	25
-8864.0	29
-8863.0	26
-8862.0	29
-8861.0	28
-8860.0	18
-8859.0	24
-8858.0	26
-8857.0	23
-8856.0	23
-8855.0	28
-8854.0	25
-8853.0	13
-8852.0	36
-8851.0	22
-8850.0	30
-8849.0	20
-8848.0	24
-8847.0	25
-8846.0	30
-8845.0	25
-8844.0	20
-8843.0	27
-8842.0	24
-8841.0	18
-8840.0	31
-8839.0	22
-8838.0	20
-8837.0	26
-8836.0	18
-8835.0	23
-8834.0	31
-8833.0	28
-8832.0	21
-8831.0	22
-8830.0	22
-8829.0	32
-8828.0	20
-8827.0	31
-8826.0	37
-8825.0	21
-8824.0	17
-8823.0	19
-8822.0	21
-8821.0	16
-8820.0	23
-8819.0	22
-8818.0	30
-8817.0	20
-8816.0	27
-8815.0	24
-8814.0	29
-8813.0	21
-8812.0	19
-8811.0	21
-8810.0	21
-8809.0	21
-8808.0	20
-8807.0	26
-8806.0	30
-8805.0	32
-8804.0	29
-8803.0	24
-8802.0	25
-8801.0	19
-8800.0	17
-8799.0	24
-8798.0	26
-8797.0	22
-8796.0	37
-8795.0	28
-8794.0	32
-8793.0	36
-8792.0	27
-8791.0	25
-8790.0	27
-8789.0	26
-8788.0	14
-8787.0	23
-8786.0	25
-8785.0	18
-8784.0	18
-8783.0	17
-8782.0	26
-8781.0	27
-8780.0	28
-8779.0	24
-8778.0	20
-8777.0	36
-8776.0	22
-8775.0	17
-8774.0	23
-8773.0	16
-8772.0	22
-8771.0	23
-8770.0	20
-8769.0	18
-8768.0	34
-8767.0	33
-8766.0	30
-8765.0	20
-8764.0	20
-8763.0	27
-8762.0	33
-8761.0	30
-8760.0	29
-8759.0	33
-8758.0	17
-8757.0	32
-8756.0	27
-8755.0	21
-8754.0	20
-8753.0	30
-8752.0	27
-8751.0	21
-8750.0	30
-8749.0	30
-8748.0	28
-8747.0	19
